WrdEngID	WrdEng
16081	gulab jamun
16082	creek
16083	earthly-minded
16084	credibility
16085	illaudable
16086	mordant
16087	fish oil
16088	cotton pod
16089	cutting
16090	up-raised
16091	encumbered
16092	obligated
16093	half-educated
16094	dulcet sound
16095	passive resistance
16096	insensitive
16097	zonk out
16098	choicest
16099	sounding
16100	common cold
16101	catch cold
16102	facrication
16103	popularity
16104	uncared for
16105	self-assertion
16106	haggling
16107	energize
16108	aimed
16109	tight-fitting
16110	cooing
16111	organised
16112	cleansing
16113	figurative
16114	self-acquired
16115	self-earned
16116	spell of rain
16117	provoked
16118	trained
16119	White-throated Kingfisher
16120	White-breasted Kingfisher
16121	Smyrna Kingfisher
16122	anaptyxis
16123	shallowness
16124	superficiality
16125	admiration
16126	family-life
16127	Maqbool Fida Husain
16128	M. F. Husain
16129	horripilation
16130	wifehood
16131	wedge
16132	sewed together
16133	divine love
16134	epistemic
16135	cognitive
16136	others
16137	other people
16138	hydrargyrum
16139	Hg
16140	quick silver
16141	vowel ending
16142	Loktak Lake
16143	Dipor Bil
16144	Deepor Beel
16145	force feed
16146	haphazardly
16147	close by
16148	opposite turn
16149	wrong twist
16150	inland trade
16151	shrinking
16152	contracting
16153	indulger
16154	a part
16155	any portion
16156	engaged in
16157	indulgence
16158	goodness
16159	storied
16160	fly-flap
16161	lamp-black
16162	turning around
16163	downtrodden
16164	tongle
16165	fly-swatter
16166	exemption
16167	froth
16168	long-shaped
16169	longish
16170	elongated
16171	absconding
16172	godown
16173	blacksmith’s forge
16174	soft corner
16175	angling
16176	jo.du.gri.ho
16177	packing fraction
16178	surface tension
16179	cracking
16180	pyrolysis
16181	Proton
16182	transmutation
16183	Tibet
16184	isotop
16185	emulsion
16186	electrolyte
16187	neutron
16188	eudiometry
16189	thermodynamics
16190	adsorption
16191	isobar
16192	isotone
16193	coldness
16194	forge
16195	modernisation
16196	incurable
16197	padlocks
16198	cooking vessel
16199	cash-purchased
16200	pell-mell
16201	hotchpotch
16202	hodgepodge
16203	flying fox
16204	fruit bat
16205	flying visit
16206	pakistani
16207	bihari
16208	bhutanese
16209	bangladeshi
16210	dissection
16211	cleavage
16212	proportionateness
16213	wide waisted
16214	executor
16215	sexual love
16216	bulkiness
16217	turn back
16218	blindly
16219	poisoning
16220	cheerlessness
16221	fainted
16222	in phases
16223	influenced
16224	coordinated
16225	contrariety
16226	rajasuya yajna
16227	picture gallery
16228	authenticity
16229	correctness
16230	revolving motion
16231	tend
16232	fright
16233	emphatically
16234	profanity
16235	willingness
16236	keenness
16237	Calotes versicolor
16238	Eutropis multifasciata
16239	cesspool
16240	Boeing
16241	shehnai
16242	genius
16243	fire insurance
16244	volcanic eruption
16245	Ananta Kandoli
16246	cramming
16247	sycophancy
16248	in groups
16249	luxuriancy
16250	luxuriantly
16251	false hair
16252	homeward
16253	Ghunusa
16254	broken-rimmed
16255	sniff at
16256	not yet
16257	intolerance
16258	rapture
16259	Concorde
16260	non-existing
16261	non-existent
16262	gandhi-cap
16263	concealment
16264	sharing
16265	co-operaive bank
16266	charming spell
16267	spending
16268	linear
16269	planted
16270	transplanted
16271	deceiving
16272	electuary
16273	rural bank
16274	community centre
16275	commonwealth
16276	pennant
16277	mental arithmetic
16278	Roza
16279	seven wonders
16280	Artocarpus lakoocha
16281	walkie talkie
16282	enchanting
16283	memsahib
16284	deed of agreement
16285	indenture
16286	small chest
16287	coconut grater
16288	semi-permeable
16289	Deed of Settlement
16290	hearing-impaired
16291	other time
16292	infliction
16293	Viswamitra
16294	sloe
16295	tinder tree
16296	initiated
16297	invective
16298	glorious
16299	plane-table
16300	leach
16301	batch by batch
16302	bird trap
16303	particle accelerator
16304	atom smasher
16305	cyclotron
16306	synchrotron
16307	betatron
16308	tandem elctrostatic accelerato
16309	love marriage
16310	Mecca
16311	Haj
16312	Burqa
16313	mellific
16314	melliferous
16315	utilitarianism
16316	half-mast
16317	utility
16318	dearness
16319	expensiveness
16320	besmeared
16321	sanctified
16322	dismiss
16323	naming
16324	safety belt
16325	safety lamp
16326	soul searching
16327	shoaling
16328	schooling
16329	Thai
16330	solar mass
16331	energizing
16332	black sheep
16333	reputed
16334	possessor
16335	ingress
16336	the war of Kurukshetra
16337	lapis lazuli
16338	cognition
16339	spermatorrhoea
16340	Boiragi Naam
16341	Jhaptaal
16342	Dadra
16343	Dadra Taal
16344	Phagun
16345	gamak
16346	gamaka
16347	go downstream
16348	maestro
16349	Kaharba
16350	previous life
16351	cognizance
16352	cognisance
16353	knowingness
16354	ken
16355	closure
16356	attorneyship
16357	glumpy
16358	giddiness
16359	motivation
16360	sportingly
16361	revilement
16362	unbroken
16363	retentive
16364	inner vision
16365	glorifying
16366	birth certificate
16367	Telugu
16368	flying saucer
16369	UFO
16370	Unidentified Flying Object
16371	lickable
16372	neurosurgeon
16373	flyer
16374	spin
16375	cereal
16376	flummox
16377	lay by
16378	lay away
16379	cognizant
16380	cognisant
16381	unaware
16382	incognisant
16383	incognizant
16384	stored
16385	incision
16386	container
16387	alienation
16388	unkind
16389	Pahari
16390	Annaprasanna
16391	intuition
16392	aided
16393	grassy
16394	equine specialist
16395	right-click
16396	left-click
16397	in pairs
16398	gossiping
16399	gnosis
16400	insatiable
16401	unsatisfiable
16402	unsatiable
16403	solitary confinement
16404	Sugrib
16405	bemusement
16406	omniscience
16407	omnisciency
16408	footlights
16409	Gandhi’s Monkeys
16410	The Three Monkeys
16411	somnambulism
16412	noctambulism
16413	Anjana
16414	reducing agent
16415	godlike
16416	veriloquent
16417	highlander
16418	Indian Oak
16419	Indian Putat
16420	Freshwater Mangrove
16421	truthfulness
16422	wantonness
16423	immaturity
16424	animal cruelty
16425	peace-loving
16426	unconcern
16427	worth knowing
16428	knower
16429	unthinking
16430	brand new
16431	countering
16432	retorting
16433	undaunted
16434	steamer
16435	steam engine
16436	haunt
16437	spoonful
16438	bucolic
16439	nineteenth
16440	vandalism
16441	language teaching
16442	book of accounts
16443	account book
16444	ledger
16445	thriftily
16446	economically
16447	decrepitude
16448	hero worship
16449	hound
16450	lesson
16451	life-history
16452	choke
16453	musical drama
16454	promulgated
16455	promugate
16456	Unicode
16457	oculist
16458	ophthamologist
16459	man-made
16460	turf
16461	epic-writer
16462	branded
16463	Egypt
16464	Egyptian
16465	yes or no
16466	Ektal
16467	Namita Bhattacharjee
16468	ticking
16469	howl
16470	wrawl
16471	hoot
16472	sleepyhead
16473	external affairs
16474	temporarily
16475	wisdom tooth
16476	squall
16477	speech therapy
16478	wine-mechant
16479	vintner
16480	Braj Bhasha
16481	rain of arrows
16482	sea shell
16483	Magnoliaceae
16484	Magnolia sphenocarpa Roxb
16485	Hardy Sugar Cane
16486	Saccharum arundinaceum
16487	aidless
16488	saddlecloth
16489	supposed
16490	hurum
16491	thud
16492	huruma
16493	dry season
16494	Paul Kruger
16495	Uncle Paul
16496	Lahori
16497	Birat
16498	relieved
16499	devotedly
16500	deafening
16501	Zingiber officinale
16502	Atul Chandra Goswami
16503	Kautilya
16504	Sanakya
16505	Vishnugupta
16506	roadway
16507	luggage
16508	blogazine
16509	Deo Langkhui
16510	dunce
16511	bedsheet
16512	military exercise
16513	geographical axis
16514	geomagnetic axis
16515	photosphere
16516	police commissioner
16517	lotus-pond
16518	harshly
16519	secret route
16520	wheelright
16521	fearlessly
16522	baaj
16523	baaz
16524	gatta
16525	foppery
16526	swarm
16527	dewdrop
16528	Oil India Limited
16529	muscular force
16530	force of gravity
16531	magnetic pole strength
16532	heavenly bodies
16533	celestial body
16534	licensed
16535	nondivisible
16536	undivisible
16537	persistence
16538	be fortunate
16539	ill-luck
16540	sour curry
16541	tenga anja
16542	by-product
16543	predetermined
16544	Xobdo
16545	watchful
16546	Jal Tarang
16547	Singanapur
16548	Mouna Ounth Mukhr Hriday
16549	dub
16550	incandescent
16551	Hemkosh
16552	Orunodoi
16553	Jonaki
16554	keeper
16555	rearer
16556	direct translation
16557	literal translation
16558	metaphrase
16559	paraphrase
16560	ear-pick
16561	eh
16562	Bardhuliya
16563	prematurely-born
16564	foster-father
16565	Makam
16566	Ashimat Jar Heral Seema
16567	Antarip
16568	Atmanusandhan
16569	Santanukulanandan
16570	Kathanibari Ghat
16571	Kal Balukat Khoj
16572	Namgharia
16573	Yiaruingam
16574	Pherengadao
16575	Kotha Ratnakar
16576	Jangam
16577	lemon tea
16578	glisten
16579	crape ginger
16580	Dr. Birendra Kumar Bhattachary
16581	Birendra Kumar Bhattacharya
16582	Mrityunjay
16583	Right to Information Act
16584	RTI Act
16585	Axomiya Kabitar Prabah
16586	Apollo
16587	Golok Chandra Goswami
16588	Neotropius atherinoides
16589	Brindavani Vastra
16590	Dr. Golok Chandra Goswami
16591	music director
16592	bilingualism
16593	individual bilingualism
16594	portfolio
16595	Indian Railways
16596	Tal Manikut
16597	Ashirbador Rong
16598	Anuradhar Desh
16599	Rajpothe Ringiyai
16600	Mor Jivan Sowaran
16601	oil pot
16602	Kafir
16603	sinologist
16604	wrap up
16605	suitor
16606	port city
16607	poky
16608	stuffy
16609	cramped
16610	piping hot
16611	nepotism
16612	narrow-minded
16613	voracity
16614	slurp
16615	unanimous
16616	parley
16617	anyone
16618	siccation
16619	cork
16620	purifier
16621	Assam Bandh
16622	recital
16623	rusty
16624	rusted
16625	Orangutan
16626	gestation
16627	self-condemnation
16628	self-accusation
16629	inlay
16630	procrastinate
16631	dilly-dally
16632	drag one’s feet
16633	cottony
16634	cottonous
16635	by any means
16636	rust proof
16637	Sarma
16638	Sarmah
16639	rose water
16640	toll-free
16641	toll
16642	take u-turn
16643	volte-face
16644	run away with
16645	Siamese
16646	solfège
16647	glass-house
16648	database
16649	lying
16650	Elaeocarpus varuna
16651	Tushar Linga
16652	cuddle
16653	correction
16654	rectification
16655	rummage
16656	reassurer
16657	fruit-bearing
16658	stirring
16659	bring up
16660	waggle
16661	smearing
16662	disgraced
16663	main post
16664	ombudsman
16665	unexpiated
16666	unrefined
16667	lewdness
16668	brine
16669	salt-water
16670	saline water
16671	master stroke
16672	draw breath
16673	draw a breath
16674	drealike
16675	dreamer
16676	drinkable
16677	general practitioner
16678	draught-horse
16679	draft-horse
16680	dramatic parsonae
16681	hoodoo
16682	rhea
16683	ramie
16684	arrowroot
16685	wash-board
16686	drop in
16687	bed-wetter
16688	rascal
16689	de-facto king
16690	tech-saavy
16691	nonsensical
16692	Abhiruchi Sports Day
16693	patriarchy
16694	empiricism
16695	rationalism
16696	fond remembrance
16697	portray
16698	urban
16699	empirical
16700	collaboration
16701	rationality
16702	clannish
16703	santoor
16704	Shat-tantri Veena
16705	marriage anniversary
16706	forage
16707	hortative
16708	Mohan Veena
16709	shoal
16710	spiney eel
16711	Mastacembalus armatus
16712	tire track spiny eel
16713	freshwater gar fish
16714	bachacha
16715	giant danio
16716	Devario aequipinnatus
16717	ghazal
16718	bata labeo
16719	olive barb
16720	gazal
16721	ABC
16722	Ahom Swargodeu
16723	Ahom King
16724	Swargodeu
16725	vilambit
16726	vilambit laya
16727	la la
16728	Bhopal
16729	dandiya
16730	dahina
16731	daina
16732	bayan
16733	duggi
16734	seismology
16735	seismologist
16736	seismograph
16737	seismometer
16738	Richter scale
16739	logarithmic
16740	fast tempo
16741	pakauri
16742	pakora
16743	adjudge
16744	addendum
16745	crop art
16746	complainable
16747	confederate
16748	abettor
16749	gamelan
16750	Green Vitriol
16751	Iron(II) sulfate
16752	ferrous sulfate
16753	coral bead
16754	Navagraha
16755	madhya laya
16756	Dhekiakhowa Bornamghar
16757	Navagraha temples
16758	Chela phulo
16759	bol
16760	Tulika Senapati
16761	Moha astomi
16762	Rajen Gohain
16763	pa
16764	dhaa
16765	gaa
16766	sa
16767	ni
16768	ace
16769	objectless
16770	intransitive
16771	ditransitive
16772	transitive
16773	acasia
16774	thorntrees
16775	wattles
16776	infuriation
16777	irritation
16778	disgusting
16779	repungent
16780	acustom
16781	attune
16782	Sperata aor
16783	evasiveness
16784	Darang
16785	war fatigue
16786	sugary
16787	run away
16788	buy on credit
16789	mix up
16790	remind
16791	ascending
16792	accrued
16793	heaped up
16794	beauty care
16795	acidic
16796	accounting
16797	conducted
16798	directed
16799	Cole Park
16800	Chitralekha Udyan
16801	corkscrew
16802	in short
16803	epileptic
16804	Arya Samaj
16805	Kuria labeo
16806	Lebeo gonius
16807	than
16808	abrader
16809	scrapper
16810	twice
16811	grumble
16812	Dronacharya
16813	screech
16814	maneuver
16815	Mathematics Facilitator
16816	romance
16817	Trophis aspera
16818	rocket
16819	fish-eating
16820	acre
16821	insignificant
16822	Science Facilitator
16823	ember
16824	moth
16825	wavering
16826	vacillating
16827	repeated
16828	status quo
16829	Mahiravan
16830	Jarasandha
16831	riverine
16832	defrost
16833	appease
16834	Jagjit Singh
16835	Pankaj Udhas
16836	Chaolung Syu Ka Pha
16837	sukapha
16838	resilient
16839	Megh Mallar
16840	Shrutakirti
16841	indeterminate
16842	headquarter
16843	application software
16844	codification
16845	chronology
16846	curdle
16847	curdled
16848	Upanayan
16849	coding
16850	interweave
16851	embed
16852	Arius gagora
16853	victory song
16854	Wallago attu
16855	hitherto sober
16856	dishearten
16857	dispirit
16858	dehydrate
16859	carefree
16860	happy-go-lucky
16861	Golden mahseer
16862	playful
16863	parsing
16864	intonation
16865	stand
16866	Expectancy
16867	deported
16868	Dhoumya
16869	flag bearer
16870	smokey
16871	recognizance
16872	free will
16873	dog star
16874	canicula
16875	sothis
16876	Alpha Canis Majoris
16877	rough exercise book
16878	smoothly
16879	well-defined
16880	opportunism
16881	babytalk
16882	alibi
16883	Burmese
16884	victory column
16885	Bishop’s weed
16886	caraway seed
16887	Carum capticum
16888	kingly
16889	garlending
16890	dyspeptic
16891	diarrhoeic
16892	touji
16893	Vervesina Prostratra
16894	Eclipta Elba
16895	flow-chart
16896	Jonbil mela
16897	california
16898	elevator
16899	card
16900	platinum
16901	research paper
16902	dicky
16903	secret marriage
16904	wake up
16905	Raphanus sativus
16906	wishful
16907	animate
16908	unworldly
16909	reversion
16910	returning
16911	musk-deer
16912	uncontrollable
16913	Satyalok
16914	Satyanarayan Puja
16915	phenol
16916	carbolic acid
16917	Banaras
16918	inundating
16919	skype
16920	Dr
16921	mexican
16922	Oil India
16923	McDolands
16924	decent
16925	deliriant
16926	derailed
16927	bureaucratic
16928	earner
16929	earning
16930	humbling
16931	transliteration
16932	secularity
16933	ideological
16934	Jyotish Bhattacharayya
16935	cosmetic
16936	begging
16937	black antelope
16938	blackbuck
16939	unconscientious
16940	centrifugation
16941	prion
16942	non-contagious
16943	laughing
16944	Rangiya
16945	cow dust
16946	meconium
16947	serf
16948	set out
16949	yowl
16950	gregarious
16951	accompanying
16952	meditating
16953	Indica
16954	Neno
16955	statesman
16956	cultural icon
16957	Barpeta
16958	similarly
16959	Vaishnavite Literature
16960	highly educated
16961	Nizam
16962	even then
16963	social system
16964	Namsang
16965	Kachari
16966	Andaman Islands
16967	Mithila
16968	nyctalopic
16969	Magadh
16970	Suwalkushi
16971	Bengal
16972	B.C.
16973	Before Christ
16974	hair-like
16975	kernel
16976	entrapped
16977	licensing
16978	wisher
16979	season ticket
16980	Moran
16981	Matak
16982	Periploca indica
16983	Indian Sarsaparilla
16984	Hemidesmus indicus
16985	unsatiated
16986	opuscule
16987	coudee
16988	lean againt
16989	nomadic
16990	bailiff
16991	denude
16992	fuse
16993	traveller’s tree
16994	Ravenala madagascariensis
16995	alphabetically
16996	ultramodern
16997	hand-made
16998	hand in hand
16999	casualty
17000	Shukracharya
17001	garner courage
17002	enhancing
17003	increasing
17004	increased
17005	enhanced
17006	enhancer
17007	augmenter
17008	spectacular
17009	reification
17010	inattentively
17011	newly-appointed
17012	proudly
17013	anarchist
17014	tuned
17015	philosopher`s stone
17016	shaving
17017	omnipresence
17018	bleeding
17019	voted
17020	intercardinal
17021	solvent
17022	military science
17023	disappeared
17024	carelessly
17025	slackingly
17026	introspectiveness
17027	tete-a-tete
17028	physiologist
17029	resting
17030	suppressed
17031	allocate
17032	pakhwaj
17033	pledged
17034	Brajawoli
17035	deep hoeing
17036	petulant
17037	beef-eater
17038	alpenglow
17039	Glottocronology
17040	prophylactic
17041	prophylaxis
17042	clearing
17043	Karna
17044	epicine
17045	Cystopteris
17046	erysipelas
17047	vice-chairman
17048	driving
17049	day-time
17050	infinite verb
17051	non-finite verb
17052	suppressor
17053	pledge
17054	take a vow
17055	non-liquid
17056	unregrettable
17057	wilderness
17058	anarchical
17059	anarchic
17060	fabricated
17061	forged
17062	pearl chain
17063	intuitive
17064	introspective
17065	living things
17066	caged
17067	Hebrew
17068	slype
17069	solicitant
17070	wax apple
17071	love apple
17072	java apple
17073	Royal Apple
17074	bellfruit
17075	Jamaican Apple
17076	water apple
17077	mountain apple
17078	cloud apple
17079	wax jambu
17080	Syzygium samarangense
17081	Eugenia javanica
17082	searchable
17083	usable
17084	ironical
17085	ironic
17086	reversal
17087	discussable
17088	discussible
17089	infectious
17090	protesting
17091	offerable
17092	congratulated
17093	playlet
17094	lash
17095	superficially
17096	Silundia gangetica
17097	Silonia silondia
17098	delighter
17099	Ophiocephalus punctatus
17100	knifepoint
17101	uncuttable
17102	Shuka
17103	retrial
17104	kissed
17105	drawn
17106	painted
17107	crucified
17108	intimately
17109	closely
17110	high school
17111	unprofessional
17112	shinbone
17113	tibia
17114	exult
17115	jubilate
17116	trespass
17117	torn-out
17118	aforesaid
17119	above-mentioned
17120	denseflower-knotweed
17121	Polygonum glabrum
17122	Indian licorice
17123	Jequirity
17124	Crab’s eye
17125	Rosary pea
17126	John Crow Bead
17127	Precatory bean
17128	Abrus precatorious
17129	maleficence
17130	time-barred
17131	sandy road
17132	this year
17133	highland
17134	exactly
17135	precisely
17136	accurately
17137	collegial
17138	sexology
17139	astronomer
17140	acquiring
17141	hard palate
17142	tearing
17143	interdict
17144	don`t have
17145	not worshipable
17146	alright
17147	very well
17148	laughing stock
17149	nectar-like
17150	Sesbania aculeata
17151	Sesbania bispinosa
17152	prickly sesban
17153	spiny sesbania
17154	afflicted
17155	submit
17156	informally
17157	terminological
17158	vulgarity
17159	unextinguishable
17160	paradisaic
17161	paradisaical
17162	consciously
17163	persisting
17164	demoniac
17165	frantic
17166	frenzid
17167	formally
17168	puddle
17169	mill about
17170	unvendible
17171	unmarketable
17172	non-inquirable
17173	uninquisitive
17174	incurious
17175	uninquiring
17176	back-biting
17177	vicinity
17178	stepbrother
17179	liberation
17180	savant
17181	tearer
17182	scholastic
17183	snowcapped
17184	snowflake
17185	attainment
17186	non-commercial
17187	anthropological
17188	folk instruments
17189	mending
17190	arousing
17191	paper bag
17192	thought-provoking
17193	unpossessed
17194	rhymed
17195	imputation
17196	additional work
17197	Nokul
17198	new thatch
17199	embroidery
17200	strain
17201	buffalo fight
17202	playing
17203	Noikeshi
17204	self-abasement
17205	self-mortification
17206	self-contained
17207	age of vice
17208	evil age
17209	Hadis
17210	rule in force
17211	imputed
17212	take asylum
17213	corridor
17214	draftsman
17215	normal school
17216	excursion
17217	chore
17218	lose hopes
17219	powdery
17220	rinse mouth
17221	Kaempferia rotunda
17222	Indian crocus
17223	Peacock ginger
17224	Round-rooted galangale
17225	seeing
17226	looking
17227	quicksilvering
17228	lunar month
17229	gastropoda
17230	rotor
17231	magma
17232	rain gauge
17233	geodetic
17234	ecological balance
17235	atomicity
17236	fluorescence
17237	generator
17238	task
17239	uncleaned
17240	meditatable
17241	buddhist monk
17242	seriously
17243	quick lime
17244	calcium oxide
17245	CaO
17246	burnt lime
17247	carrom men
17248	nonagon
17249	celestial sphere
17250	fly-leaf
17251	extinguishable
17252	black brick
17253	unelected
17254	octopus
17255	sodium
17256	Na
17257	chloride
17258	folk belief
17259	sub-judice
17260	reliability
17261	demodulation
17262	amplification
17263	arithmetic mean
17264	discussant
17265	inch
17266	Kalidas
17267	precondition
17268	febrifugal
17269	Shatrughna
17270	Sumitra
17271	Kaikeyi
17272	non-rhyme
17273	Cocculus indicus
17274	Indian cockle
17275	India berry
17276	fishberry
17277	Levant nut
17278	raising up
17279	lifting up
17280	vomitus
17281	Bibhishan
17282	Mandodari
17283	undertrial
17284	on parole
17285	on court
17286	Chowdhuri
17287	Choudhury
17288	counter attack
17289	Piper chaba
17290	ramiferous
17291	chewing tobacco
17292	vowed
17293	royal order
17294	silvering
17295	shooting
17296	unchange
17297	monorchid
17298	Natmallar
17299	settled
17300	Lopamudra
17301	reigns
17302	Viswakarma
17303	theist
17304	emergent
17305	glabrous
17306	aerology
17307	collimator
17308	optical fiber
17309	optical fibre
17310	dutta
17311	oxide
17312	two dimensional
17313	three dimensional
17314	YouTube
17315	urination
17316	micturition
17317	official language
17318	misadvice
17319	flexed
17320	flexion
17321	Ashok Astami
17322	as result
17323	pre-vedic
17324	councilor
17325	intercaste
17326	Shloka
17327	tectonics
17328	Sunni
17329	Shia
17330	piercing pain
17331	discovered
17332	Issac Newton
17333	Newton
17334	green power
17335	under
17336	Portuguese
17337	Vetiveria zizanioides
17338	fisted
17339	pointing finger
17340	cross-legged sitting
17341	sewing machine
17342	ever-flowing
17343	mathematical
17344	shallow tubewell
17345	shallow well
17346	Cynic
17347	mud covered
17348	in the mean time
17349	consentaneously
17350	mammary gland
17351	Boikunthanath Bhattacharyya
17352	unidirectional
17353	exhaled air
17354	noisily
17355	suffocating
17356	suffocated
17357	branched
17358	gallows
17359	gibbet
17360	undisputedly
17361	rudely
17362	fluid
17363	unlawfully
17364	hind leg
17365	foreleg
17366	advisory
17367	extremity
17368	oneself
17369	rubbed
17370	Tamarix indica
17371	regulatory
17372	close up
17373	overturn
17374	on an average
17375	uh
17376	unextinct
17377	non-extinct
17378	United States
17379	United States of America
17380	well-planned
17381	contextually
17382	uncontextually
17383	non-contextual
17384	dresser
17385	catch red-handed
17386	Khandob
17387	M.D.
17388	doctor of medicine
17389	godhead
17390	one-handed
17391	M.Com.
17392	master of commerce
17393	hand bowl
17394	M.Sc.
17395	master of science
17396	unrelated
17397	public life
17398	worn
17399	wearable
17400	agricultural
17401	evasion
17402	forgotten
17403	unforgotten
17404	time zone
17405	concertedly
17406	stubbornness
17407	obstinance
17408	mulishness
17409	bullheadedness
17410	pigheadedness
17411	punctuality
17412	Bastard myrobalan
17413	Terminalia bellirica (Gaertn.)
17414	Botanical name
17415	Scientific name
17416	neem tree
17417	Cuscus grass (Africa)
17418	Vetiver
17419	Khus-khus grass (Africa)
17420	Indian couch-grass
17421	Vetiver grass (Aust.)
17422	Vetiveria zizanioides (L.) Nas
17423	Chrysopogon zizanioides (L.) R
17424	unambiguous
17425	unequivocal
17426	unambiguously
17427	unequivocally
17428	discriminatory
17429	discriminative
17430	readable
17431	to you
17432	tinged
17433	Cambridge
17434	blindness
17435	sightlessness
17436	punitory
17437	vindictive
17438	revengeful
17439	vengeful
17440	purposefully
17441	purposeful
17442	charter
17443	vortex
17444	corona
17445	Allium sativum
17446	treason
17447	on principle
17448	idealist
17449	pronounced
17450	reverberative
17451	reverberant
17452	unritualistic
17453	marginalise
17454	pestilence
17455	licentiate
17456	bend down
17457	unimportant
17458	Indian long pepper
17459	Jaborandi pepper
17460	Piper longum L.
17461	libertarian
17462	travail
17463	curative
17464	remedial
17465	Azadirachta indica A. Juss.
17466	Melia azadirachta L.
17467	Melia indica (A. Juss.) Brandi
17468	Surinam spinach
17469	Vine spinach
17470	Ceylon spinach
17471	Indian spinach
17472	Basella alba L.
17473	Red-stemmed vine spinach
17474	Red-stemmed Malabar spinach
17475	Basella alba L. ’Rubra’ 
17476	Green amaranth
17477	Aromatic turmeric
17478	Yellow zeodary
17479	Curcuma aromatica Salisb.
17480	non-cooperation
17481	woodland strawberry
17482	subhead
17483	subheading
17484	red vine spinach
17485	Fragaria vesca
17486	wild strawberry
17487	animality
17488	Ficus infectoria
17489	Wavy-leaved Fig tree
17490	corporeal
17491	providential
17492	foul-mouthed
17493	heard
17494	dunghill
17495	muckheap
17496	muckhill
17497	sugar-mill
17498	Giant bamboo
17499	Bambusa balcooa Roxb.
17500	Dendrocalamus balcooa (Roxb.) 
17501	ill-feeling
17502	imbricately
17503	convalescent
17504	convalescing
17505	Indian timber bamboo
17506	Tuld bamboo
17507	Bambusa tulda Roxb.
17508	Dendrocalamus tulda (Roxb.) Vo
17509	Indian bamboo
17510	Spiny bamboo
17511	Thorny bamboo
17512	Reed bamboo
17513	Bambusa bambos (L.) Voss
17514	Bambusa arundinacea (Retz.) Wi
17515	abundantly
17516	washed
17517	solidarity
17518	psychical
17519	self-immolation
17520	buffalo bean
17521	Mucuna pruriens (L.) DC.
17522	cowitch
17523	itchy bean
17524	corn mint
17525	common mint
17526	mentha oil
17527	menthol
17528	linguicism
17529	Vaccinium oxycoccos
17530	Oxycoccus palustris
17531	Polianthes tuberosa
17532	intended
17533	high-necked
17534	odd number
17535	Garlic chives
17536	Allium tuberosum
17537	scent
17538	cattle
17539	fruitlessness
17540	unproductiveness
17541	serial number
17542	non-Assamese
17543	Linguistic Human Rights
17544	Language Rights
17545	banana bunch
17546	Indo-China
17547	even number
17548	Khemta Taal
17549	kindler
17550	ferreous
17551	run off
17552	Cyperus pilosus Vahl
17553	Fuzzy flatsedge
17554	debut
17555	differential equation
17556	carpenter ants
17557	Eugenia jambos
17558	acceptor
17559	isthmus
17560	countrywide
17561	saved
17562	hired
17563	defamation
17564	stammer
17565	independently
17566	Dwarf Cavendish banana
17567	Cavendish banana
17568	women’s liberty
17569	midstream
17570	penchant
17571	Sridhar Kandali
17572	dingori pitha
17573	English and Foreign Languages 
17574	EFLU
17575	performing art
17576	presenter
17577	practised
17578	rehearsed
17579	smuggler
17580	black market
17581	coat
17582	flood control
17583	waistcoat
17584	coarse thread
17585	indistinctly
17586	indivisibility
17587	inseparability
17588	indivisibleness
17589	inseparableness
17590	impartibility
17591	red chalk
17592	heap up
17593	goldbrick
17594	lorel
17595	yeast
17596	incompleteness
17597	incompletion
17598	deputy minister
17599	platter-faced
17600	arrow mark
17601	dramatic
17602	Greenwish Standard Time
17603	GMT
17604	rain-washed
17605	branchless
17606	blood bank
17607	braggadocio
17608	rodomontade
17609	rhodomontade
17610	shend
17611	vernal
17612	inexpressible
17613	rottening
17614	cold-striken
17615	chilled
17616	unrelatedness
17617	self-proclaimed
17618	Trichosanthes cucumerina L.
17619	Trichosanthes anguina L.
17620	Trichosanthes cucumerina L. va
17621	Mentha arvensis L.
17622	Field mint
17623	Wild mint.
17624	frigid
17625	conformation
17626	Subansiri
17627	expire
17628	mudru
17629	utilise
17630	utilize
17631	shovel
17632	digger
17633	excavator
17634	assign
17635	aspect
17636	wild banana
17637	wild lily
17638	spatula
17639	pharmaceutics
17640	supervisory
17641	masturbate
17642	undoubtedly
17643	indisputably
17644	gangster
17645	well thought out
17646	jujube
17647	jujuba
17648	red date
17649	Chinese date
17650	Korean date
17651	Indian date
17652	psychologically
17653	egret
17654	valorous
17655	hundred one
17656	two hundred
17657	skinny
17658	historiography
17659	consumptive
17660	magic lantern
17661	wriggle
17662	wriggling
17663	lacerated
17664	shiverer
17665	smallness
17666	chiropody
17667	churning
17668	Voter Identity Card
17669	necessary violence
17670	Municipal Chairman
17671	jauntiness
17672	unprovokingly
17673	copula
17674	storeyed
17675	Glycine max (L.) Merr.
17676	soya bean
17677	Manihot esculenta Crantz
17678	Cassava
17679	Manioc
17680	Tapioca (edible starch)
17681	Tapioca pearls (product)
17682	Tapioca plant.
17683	shaivas
17684	saivas
17685	shaivites
17686	non-vegetarian
17687	time pass
17688	inquirable
17689	creative will
17690	quite
17691	to whom
17692	for whom
17693	non-fasting
17694	hand-rail
17695	childishness
17696	puerility
17697	spud-bar
17698	jhum cultivation
17699	slash cultivation
17700	burn cultivation
17701	external hordeolum
17702	Musa balbisiana
17703	vomiting
17704	emesis
